Gene	Symbol	nTx	tTx	Score	Sign
22876	INPP5F	uc001leo.2	uc001len.3	0.262084406104734	Mutual exclusion
57648	KIAA1522	uc001bvu.1	uc010ohn.1	0.260543744230156	Mutual exclusion
6307	SC4MOL	uc003ire.2	uc003irf.2	0.26040299088378	Mutual exclusion
51542	VPS54	uc002scp.2	uc002scn.2	0.260062849133837	Mutual exclusion
129293	C2orf89	uc010ysl.1	uc002sou.3	0.259817172677263	Mutual exclusion
7167	TPI1	uc001qrk.2	uc010sfo.1	0.25972517131273	Mutual exclusion
23219	FBXO28	uc001hoh.2	uc009xef.2	0.259297733851146	Mutual exclusion
26354	GNL3	uc003dfd.2	uc003dff.2	0.258498913466614	Mutual exclusion
11097	NUPL2	uc003svu.2	uc011jyx.1	0.256505426749732	Mutual exclusion
55015	PRPF39	uc001wvz.3	uc001wwa.1	0.256229095797092	Mutual exclusion
255743	NPNT	uc011cfc.1	uc011cff.1	0.255841457389872	Mutual exclusion
200373	PCDP1	uc002tmb.2	uc010yyq.1	0.25581301151941	Mutual exclusion
56204	KIAA1370	uc002acg.3	uc010ugf.1	0.255638113691391	Mutual exclusion
169200	TMEM64	uc003yen.2	uc003yeo.2	0.25563369010788	Mutual exclusion
961	CD47	uc003dwv.1	uc003dwt.1	0.254559586146844	Mutual exclusion
3191	HNRNPL	uc010xum.1	uc010xul.1	0.254283844187219	Mutual exclusion
64756	ATPAF1	uc001cqh.2	uc010omg.1	0.254071080116609	Mutual exclusion
57670	KIAA1549	uc011kqi.1	uc011kqj.1	0.253521246533154	Mutual exclusion
55228	PNMAL1	uc002peq.3	uc002per.3	0.253116534757096	Mutual exclusion
23383	KIAA0892	uc002nmk.3	uc010ece.2	0.253049945931573	Mutual exclusion
132660	LIN54	uc003hnx.3	uc010ijv.2	0.252682963470709	Mutual exclusion
134285	TMEM171	uc003kcn.3	uc003kcm.2	0.252198115632584	Mutual exclusion
25792	CIZ1	uc004btt.2	uc004btw.2	0.251161175476619	Mutual exclusion
3993	LLGL2	uc002joh.2	uc002jog.1	0.250867743717263	Mutual exclusion
4688	NCF2	uc001gqj.3	uc010poe.1	0.25041249068477	Mutual exclusion
1910	EDNRB	uc001vko.2	uc010aez.1	0.249707559049978	Mutual exclusion
7756	ZNF207	uc002hhj.3	uc002hhi.3	0.249058587133403	Mutual exclusion
79689	STEAP4	uc003ujs.2	uc010lek.2	0.247125293655561	Mutual exclusion
9586	CREB5	uc003szs.2	uc003szr.2	0.246603299027191	Mutual exclusion
27303	RBMS3	uc010hfr.2	uc003cem.2	0.246493664954332	Mutual exclusion
23295	MGRN1	uc002cxa.2	uc010uxp.1	0.244791081203311	Mutual exclusion
23327	NEDD4L	uc002lhg.2	uc002lgy.2	0.24470593272323	Mutual exclusion
257397	TAB3	uc004dck.2	uc010ngl.2	0.2424403113904	Mutual exclusion
257019	FRMD3	uc004ams.1	uc004amq.1	0.242229708058451	Mutual exclusion
25824	PRDX5	uc001nzu.2	uc001nzv.2	0.242083816860691	Mutual exclusion
7290	HIRA	uc002zpf.1	uc010grn.1	0.242054513606142	Mutual exclusion
6910	TBX5	uc001tvo.2	uc001tvq.2	0.241927376355498	Mutual exclusion
55850	USE1	uc002nfo.2	uc002nfn.2	0.241842190309713	Mutual exclusion
64747	MFSD1	uc003fcl.1	uc011box.1	0.241745812456667	Mutual exclusion
9047	SH2D2A	uc001fqd.2	uc001fqc.1	0.240954701810887	Mutual exclusion
56606	SLC2A9	uc003gmc.2	uc003gmd.2	0.240575594542093	Mutual exclusion
8829	NRP1	uc001iwx.3	uc001iwz.2	0.239980273509086	Mutual exclusion
1616	DAXX	uc003oed.2	uc011drd.1	0.239738797968039	Mutual exclusion
323	APBB2	uc003gvn.2	uc003gvk.2	0.239006420370267	Mutual exclusion
22985	ACIN1	uc001wit.3	uc001wir.3	0.2388807815084	Mutual exclusion
338692	ANKRD13D	uc001okd.1	uc001oki.1	0.23852595888436	Mutual exclusion
79038	ZFYVE21	uc001yoc.2	uc001yod.2	0.238282167682708	Mutual exclusion
23271	CAMSAP1L1	uc001gvk.2	uc001gvm.2	0.23800998615026	Mutual exclusion
64784	CRTC3	uc002bpp.2	uc002bpo.2	0.237110862822479	Mutual exclusion
65982	ZSCAN18	uc002qri.2	uc010yht.1	0.237053843394928	Mutual exclusion
4154	MBNL1	uc003ezh.2	uc003ezn.2	0.236848473868597	Mutual exclusion
51319	RSRC1	uc003fbt.2	uc003fbv.2	0.236703187362769	Mutual exclusion
84514	GHDC	uc002hzf.3	uc010wgg.1	0.236633498990799	Mutual exclusion
842	CASP9	uc001awn.2	uc001awo.2	0.235644635074554	Mutual exclusion
5696	PSMB8	uc003oce.2	uc003ocf.2	0.235549485962569	Mutual exclusion
9581	PREPL	uc002rui.3	uc010fax.2	0.23429478875925	Mutual exclusion
79669	C3orf52	uc003dyq.3	uc011bhs.1	0.233889569533782	Mutual exclusion
127602	DNAH14	uc001hov.3	uc001how.2	0.233533114133847	Mutual exclusion
23112	TNRC6B	uc003ayn.3	uc003aym.2	0.233498704230481	Mutual exclusion
54836	BSPRY	uc004bhg.3	uc010muw.2	0.23329332910523	Mutual exclusion
219855	SLC37A2	uc001qbn.2	uc001qbp.2	0.23296033762159	Mutual exclusion
57693	ZNF317	uc002mku.2	uc002mkw.2	0.232889272237879	Mutual exclusion
3145	HMBS	uc001puz.1	uc001pvf.1	0.232705150450862	Mutual exclusion
353116	RILPL1	uc001ufe.2	uc001ufd.2	0.232350984386117	Mutual exclusion
3181	HNRNPA2B1	uc003sxs.3	uc003sxr.3	0.232034713272178	Mutual exclusion
153562	MARVELD2	uc003jwq.2	uc003jwr.1	0.232002961807976	Mutual exclusion
5184	PEPD	uc002nur.3	uc010xrr.1	0.231120549039452	Mutual exclusion
9938	ARHGAP25	uc002sex.2	uc002seu.2	0.231120549039452	Mutual exclusion
399665	FAM102A	uc004bsx.1	uc004bsw.1	0.230978743360102	Mutual exclusion
6405	SEMA3F	uc003cyj.2	uc003cyk.2	0.230789963056773	Mutual exclusion
91304	C19orf6	uc002lqr.1	uc002lqs.1	0.230365508399044	Mutual exclusion
55604	LRRC16A	uc011djw.1	uc010jpx.2	0.22918244689983	Mutual exclusion
22885	ABLIM3	uc003lqd.1	uc003lqf.2	0.229138976938167	Mutual exclusion
2321	FLT1	uc001usb.3	uc010aar.1	0.228706858737591	Mutual exclusion
57222	ERGIC1	uc003mbw.3	uc003mby.3	0.228034220128461	Mutual exclusion
8812	CCNK	uc001ygi.3	uc001ygg.3	0.227692031608147	Mutual exclusion
23007	PLCH1	uc011bol.1	uc011bok.1	0.227415335129651	Mutual exclusion
4253	CTAGE5	uc001wuz.3	uc001wuy.3	0.227395638176049	Mutual exclusion
84326	C16orf13	uc002chw.1	uc002cib.1	0.225615321019833	Mutual exclusion
3561	IL2RG	uc004dyw.1	uc004dyx.1	0.224921001510459	Mutual exclusion
29796	UQCR10	uc003agq.1	uc003agp.1	0.224101253484486	Mutual exclusion
8050	PDHX	uc001mvt.2	uc010req.1	0.223952085317632	Mutual exclusion
64067	NPAS3	uc001wrt.2	uc001wrv.2	0.223559874458016	Mutual exclusion
942	CD86	uc003eet.2	uc011bjo.1	0.22348202210336	Mutual exclusion
10043	TOM1	uc003ann.2	uc011aml.1	0.223440922032299	Mutual exclusion
4869	NPM1	uc003mbi.2	uc003mbh.2	0.223425327792308	Mutual exclusion
56242	ZNF253	uc002noj.2	uc002nok.2	0.223351341192098	Mutual exclusion
81790	RNF170	uc003xpm.2	uc010lxp.2	0.22284892791721	Mutual exclusion
81839	VANGL1	uc001efv.1	uc009wgy.1	0.222688174931724	Mutual exclusion
23326	USP22	uc002gym.3	uc002gyn.3	0.222155684975996	Mutual exclusion
8861	LDB1	uc009xwz.2	uc001kul.3	0.221985686234834	Mutual exclusion
57716	PRX	uc002onq.2	uc002onr.2	0.221985279037487	Mutual exclusion
23151	GRAMD4	uc003bhx.2	uc003bhy.2	0.22090437365447	Mutual exclusion
84245	MRI1	uc002mxe.2	uc002mxf.2	0.220760486539653	Mutual exclusion
9711	KIAA0226	uc003fyc.2	uc003fyd.3	0.220208531402851	Mutual exclusion
23608	MKRN1	uc003vvt.2	uc003vvs.2	0.220067315400695	Mutual exclusion
4891	SLC11A2	uc001rxj.1	uc001rxk.1	0.219833075533932	Mutual exclusion
84224	NBPF3	uc001bes.2	uc010odm.1	0.218271441935213	Mutual exclusion
11012	KLK11	uc002pvc.3	uc002pvd.1	0.218160519439627	Mutual exclusion
57223	SMEK2	uc002rzc.2	uc002ryz.2	0.217845201215942	Mutual exclusion
221785	ZNF498	uc003url.1	uc010lgf.1	0.217579717656471	Mutual exclusion
1491	CTH	uc001dfd.2	uc010oqq.1	0.216970112951984	Mutual exclusion
55536	CDCA7L	uc010kuk.2	uc010kul.2	0.216922473399977	Mutual exclusion
5303	PIN4	uc004eam.2	uc004eao.1	0.216681482104491	Mutual exclusion
118788	PIK3AP1	uc001kmp.2	uc001kmo.2	0.216311602613603	Mutual exclusion
4253	CTAGE5	uc001wvg.3	uc001wvb.3	0.215952265752426	Mutual exclusion
84632	AFAP1L2	uc001lbn.2	uc001lbq.1	0.214842915476395	Mutual exclusion
4638	MYLK	uc011bjv.1	uc003egl.2	0.214316102183314	Mutual exclusion
90736	FAM104B	uc004duh.1	uc004dui.3	0.214038881951862	Mutual exclusion
89796	NAV1	uc001gwx.2	uc001gwu.2	0.214030409930623	Mutual exclusion
8991	SELENBP1	uc001exx.2	uc001eya.2	0.213837454087057	Mutual exclusion
1523	CUX1	uc003uyt.2	uc003uyx.3	0.212917633850805	Mutual exclusion
4731	NDUFV3	uc002zcn.2	uc002zcm.2	0.21261160623308	Mutual exclusion
22996	TTC39A	uc010one.1	uc010onf.1	0.212445675903757	Mutual exclusion
219771	CCNY	uc001iyw.3	uc001iyv.3	0.211983078740837	Mutual exclusion
6450	SH3BGR	uc002yya.2	uc002yxz.2	0.211950386236475	Mutual exclusion
51635	DHRS7	uc001xes.2	uc001xet.2	0.211512135119818	Mutual exclusion
55251	PCMTD2	uc002yil.3	uc002yim.3	0.21114542804387	Mutual exclusion
93380	MMGT1	uc004ezi.1	uc011mvw.1	0.21052050244189	Mutual exclusion
1962	EHHADH	uc003fpf.2	uc011brs.1	0.210406531891068	Mutual exclusion
9070	ASH2L	uc003xkt.3	uc003xku.3	0.21012426839284	Mutual exclusion
6229	RPS24	uc001jzp.2	uc001jzq.2	0.209746254884879	Mutual exclusion
163882	CNST	uc001ibp.2	uc001ibo.3	0.208760582097815	Mutual exclusion
345275	HSD17B13	uc003hqo.2	uc010ikk.2	0.208454091380196	Mutual exclusion
7249	TSC2	uc002coo.2	uc010bsd.2	0.20815844872445	Mutual exclusion
4088	SMAD3	uc002aqj.2	uc010ujt.1	0.208030813997277	Mutual exclusion
79990	PLEKHH3	uc002iau.2	uc002iaw.2	0.207890571896054	Mutual exclusion
55149	MTPAP	uc001iva.3	uc001ivb.3	0.207862371660319	Mutual exclusion
56243	KIAA1217	uc001iru.3	uc001irw.2	0.207308571611322	Mutual exclusion
342667	STAC2	uc002hrs.2	uc010cvt.2	0.207097566692553	Mutual exclusion
79726	WDR59	uc002fdh.1	uc002fdf.1	0.206706879376748	Mutual exclusion
85477	SCIN	uc003ssn.3	uc003sso.3	0.206335422748222	Mutual exclusion
79906	MORN1	uc001ajb.1	uc001ajd.1	0.206131541429493	Mutual exclusion
5396	PRRX1	uc001ghe.2	uc001ghf.2	0.206128352059253	Mutual exclusion
10208	USPL1	uc001utc.2	uc001ute.1	0.205850370562073	Mutual exclusion
8514	KCNAB2	uc009vlw.1	uc001alw.1	0.204646719508734	Mutual exclusion
23181	DIP2A	uc002zjo.2	uc011afz.1	0.204028967798989	Mutual exclusion
8520	HAT1	uc002uhi.2	uc002uhj.2	0.203982832788549	Mutual exclusion
51603	METTL13	uc001ghz.2	uc001gib.2	0.203727611858781	Mutual exclusion
114327	EFHC1	uc003pap.3	uc011dww.1	0.203281972753239	Mutual exclusion
9887	SMG7	uc001gqg.2	uc010poc.1	0.202299410872116	Mutual exclusion
25983	NGDN	uc001wjy.2	uc001wjz.2	0.201991939911694	Mutual exclusion
9831	ZNF623	uc011lkp.1	uc003yzd.2	0.201942472968548	Mutual exclusion
80817	KIAA1712	uc003itr.2	uc010iro.2	0.201896179200497	Mutual exclusion
5523	PPP2R3A	uc003eqv.1	uc011blz.1	0.200364658423701	Mutual exclusion
9874	TLK1	uc002ugn.2	uc010zdn.1	0.20032481074137	Mutual exclusion
85441	PRIC285	uc002yfm.2	uc002yfl.1	0.199872791411142	Mutual exclusion
2321	FLT1	uc010aaq.2	uc010aap.2	0.199847510460921	Mutual exclusion
1809	DPYSL3	uc003lon.1	uc003loo.2	0.199716094404593	Mutual exclusion
143888	KDELC2	uc001pkj.2	uc001pki.2	0.199665116519313	Mutual exclusion
284695	ZNF326	uc001dnq.2	uc001dnr.2	0.19891763923946	Mutual exclusion
85007	AGXT2L2	uc003miz.2	uc003miy.2	0.198780398516744	Mutual exclusion
51365	PLA1A	uc003ecu.2	uc003ecv.2	0.195941827801195	Mutual exclusion
26088	GGA1	uc003atc.2	uc003atb.2	0.19566929624755	Mutual exclusion
10801	SEPT9	uc002jts.3	uc010wtl.1	0.195560059632635	Mutual exclusion
9787	DLGAP5	uc001xbs.2	uc001xbt.2	0.195242371433321	Mutual exclusion
604	BCL6	uc003frq.1	uc011bsf.1	0.194934040907675	Mutual exclusion
79899	PRR5L	uc001mwp.2	uc009ykk.2	0.194494310729237	Mutual exclusion
90411	MCFD2	uc002rvk.2	uc002rvl.2	0.194403461092403	Mutual exclusion
79717	PPCS	uc001chk.2	uc001chl.2	0.193957591648385	Mutual exclusion
6926	TBX3	uc001tvu.1	uc001tvt.1	0.193612058576818	Mutual exclusion
2937	GSS	uc002xbg.2	uc010zuo.1	0.193176583668766	Mutual exclusion
4850	CNOT4	uc003vss.2	uc003vst.2	0.192927043074577	Mutual exclusion
6509	SLC1A4	uc010yqa.1	uc010ypz.1	0.191304741097668	Mutual exclusion
9885	OSBPL2	uc002yck.1	uc002ycl.1	0.191302250179614	Mutual exclusion
127933	UHMK1	uc001gcc.1	uc001gcb.1	0.191160919580165	Mutual exclusion
26000	TBC1D10B	uc002dxu.2	uc002dxt.2	0.191094103937799	Mutual exclusion
6683	SPAST	uc002roc.2	uc002rod.2	0.191040033515338	Mutual exclusion
22863	KIAA0831	uc001xbx.1	uc001xbw.1	0.1909664239124	Mutual exclusion
79919	C2orf54	uc002wae.3	uc002wac.2	0.190810271296219	Mutual exclusion
6837	MED22	uc004cdd.2	uc004cdc.2	0.190480473340109	Mutual exclusion
55236	UBA6	uc003hdg.3	uc003hdj.2	0.190405449863302	Mutual exclusion
9053	MAP7	uc011edf.1	uc011edi.1	0.190336171916943	Mutual exclusion
51306	FAM13B	uc003lbz.2	uc003lcb.2	0.190248682354901	Mutual exclusion
55911	APOB48R	uc010byg.1	uc002dqb.1	0.190211104835298	Mutual exclusion
91862	MARVELD3	uc002fau.2	uc010cge.2	0.190126746642303	Mutual exclusion
55	ACPP	uc010htp.2	uc003eon.3	0.190020904291507	Mutual exclusion
399687	MYO18A	uc002hdt.1	uc002hdu.1	0.189686085617739	Mutual exclusion
79885	HDAC11	uc003bxy.2	uc011auy.1	0.189511575295893	Mutual exclusion
81567	TXNDC5	uc003mxv.2	uc010jnz.2	0.189508647135048	Mutual exclusion
151613	TTC14	uc003fkk.2	uc003fkl.2	0.18950772132915	Mutual exclusion
3178	HNRNPA1	uc001sfm.2	uc001sfn.2	0.189381376682129	Mutual exclusion
53405	CLIC5	uc003oxu.3	uc003oxx.2	0.189175997646675	Mutual exclusion
1456	CSNK1G3	uc010jda.2	uc011cws.1	0.189042839762938	Mutual exclusion
5747	PTK2	uc003yvu.2	uc011ljp.1	0.188770465436634	Mutual exclusion
3965	LGALS9	uc002gzq.2	uc002gzp.2	0.188680598935704	Mutual exclusion
11034	DSTN	uc002wpr.2	uc010gck.2	0.188650435011685	Mutual exclusion
7008	TEF	uc003azx.2	uc003azy.2	0.188035717485756	Mutual exclusion
10020	GNE	uc010mli.2	uc011lpl.1	0.187406447850169	Mutual exclusion
26064	RAI14	uc011cok.1	uc003jir.2	0.187370815467403	Mutual exclusion
10768	AHCYL1	uc001dyx.2	uc010ovw.1	0.187286869543312	Mutual exclusion
4690	NCK1	uc003erh.2	uc011bme.1	0.187256093621042	Mutual exclusion
444	ASPH	uc003xun.2	uc003xum.2	0.186966248549447	Mutual exclusion
22876	INPP5F	uc001leo.2	uc001lep.2	0.186878965003293	Mutual exclusion
57224	NHSL1	uc011edp.1	uc003qhx.2	0.186583704501742	Mutual exclusion
65980	BRD9	uc003jbq.2	uc003jbl.2	0.186259274917518	Mutual exclusion
8792	TNFRSF11A	uc002lin.2	uc010dpv.2	0.186196337696195	Mutual exclusion
3895	KTN1	uc001xce.2	uc001xcf.1	0.186066329932571	Mutual exclusion
256356	GK5	uc003euq.1	uc003eup.1	0.185295488746786	Mutual exclusion
9645	MICAL2	uc001mkc.2	uc001mkd.2	0.184953303689906	Mutual exclusion
29926	GMPPA	uc002vlr.2	uc002vlt.2	0.184519627408253	Mutual exclusion
55339	WDR33	uc002tpi.1	uc002tph.1	0.18435786544192	Mutual exclusion
10178	ODZ1	uc004euj.2	uc010nqy.2	0.183860556126733	Mutual exclusion
93323	HAUS8	uc002nfe.2	uc002nff.2	0.183728573050149	Mutual exclusion
347735	SERINC2	uc001bst.2	uc010ogh.1	0.183606362543166	Mutual exclusion
166968	MIER3	uc003jrd.1	uc003jqz.1	0.183221179980084	Mutual exclusion
55810	FOXJ2	uc001qtu.2	uc001qtt.1	0.183105423382276	Mutual exclusion
160364	CLEC12A	uc001qwr.3	uc001qws.3	0.182862687078335	Mutual exclusion
1739	DLG1	uc003fxn.3	uc003fxo.3	0.182800886206188	Mutual exclusion
55655	NLRP2	uc002qij.2	uc010esp.2	0.182410517096711	Mutual exclusion
197257	LDHD	uc002fdm.2	uc002fdn.2	0.181534330791128	Mutual exclusion
23541	SEC14L2	uc003ahr.2	uc003ahq.2	0.18074781015443	Mutual exclusion
23461	ABCA5	uc002jig.2	uc002jic.2	0.180505015523208	Mutual exclusion
323	APBB2	uc003gvn.2	uc003gvl.2	0.180022955784792	Mutual exclusion
9530	BAG4	uc003xky.1	uc003xkz.1	0.179982479592528	Mutual exclusion
55791	C1orf103	uc001eaa.2	uc001dzz.2	0.179646109270799	Mutual exclusion
4673	NAP1L1	uc001syb.2	uc001sxw.2	0.179537778529949	Mutual exclusion
25902	MTHFD1L	uc003qob.2	uc003qoa.1	0.179200755498067	Mutual exclusion
159195	USP54	uc001juo.2	uc001juk.2	0.178903531368395	Mutual exclusion
4482	MSRA	uc003wsx.2	uc011kwx.1	0.178543602812952	Mutual exclusion
440	ASNS	uc003uov.3	uc011kin.1	0.178027364777862	Mutual exclusion
171558	PTCRA	uc010jxz.2	uc003osx.2	0.177718393339087	Mutual exclusion
23584	VSIG2	uc001qas.2	uc001qat.2	0.177392361242543	Mutual exclusion
6908	TBP	uc003qxu.2	uc011ehf.1	0.177001437505458	Mutual exclusion
25780	RASGRP3	uc002rox.2	uc002roy.2	0.176849980604732	Mutual exclusion
5152	PDE9A	uc002zbx.2	uc002zby.2	0.176449571791587	Mutual exclusion
64757	MOSC1	uc001hms.2	uc001hmt.2	0.176355042420918	Mutual exclusion
9236	CCPG1	uc010bfk.1	uc002acv.1	0.176145573414135	Mutual exclusion
1832	DSP	uc003mxp.1	uc003mxq.1	0.176033463469122	Mutual exclusion
6095	RORA	uc002agt.3	uc002agx.2	0.176007033497072	Mutual exclusion
84083	ZRANB3	uc002tum.2	uc002tul.2	0.175985456642464	Mutual exclusion
2335	FN1	uc002vfh.2	uc002vfi.2	0.175717356182759	Mutual exclusion
54888	NSUN2	uc003jdu.2	uc003jdv.2	0.17550369569247	Mutual exclusion
22889	KIAA0907	uc001fmi.1	uc001fml.1	0.175302831822068	Mutual exclusion
1577	CYP3A5	uc003urq.2	uc003urt.2	0.175146237377605	Mutual exclusion
2263	FGFR2	uc010qtj.1	uc010qtk.1	0.174769859648022	Mutual exclusion
55700	MAP7D1	uc001caa.2	uc001cad.2	0.174423541103277	Mutual exclusion
2533	FYB	uc003jlt.2	uc011cpl.1	0.174148943011399	Mutual exclusion
96459	FNIP1	uc003kvs.1	uc003kvt.1	0.173471026337311	Mutual exclusion
10367	CBARA1	uc010qjx.1	uc001jtb.1	0.173015359923739	Mutual exclusion
147372	CCBE1	uc002lib.2	uc010dpq.2	0.172894433452531	Mutual exclusion
753	C18orf1	uc002ksg.1	uc002ksi.1	0.172460903157178	Mutual exclusion
10241	CALCOCO2	uc002iof.2	uc010wlq.1	0.172442218389962	Mutual exclusion
60592	SCOC	uc003iif.2	uc011che.1	0.172416482250696	Mutual exclusion
2261	FGFR3	uc003gdu.2	uc003gds.3	0.172339937517324	Mutual exclusion
60625	DHX35	uc002xjh.2	uc010zwc.1	0.172220051739381	Mutual exclusion
54816	ZNF280D	uc002adu.2	uc002adt.2	0.171658799287487	Mutual exclusion
2264	FGFR4	uc003mfm.2	uc003mfo.2	0.171491290893505	Mutual exclusion
57142	RTN4	uc002ryc.2	uc002ryd.2	0.170529220166938	Mutual exclusion
11132	CAPN10	uc002vzk.1	uc002vzq.1	0.170474297315559	Mutual exclusion
83858	ATAD3B	uc001afx.2	uc001afv.2	0.170092017535102	Mutual exclusion
79980	DSN1	uc002xga.2	uc010zvs.1	0.169765739190694	Mutual exclusion
55351	STK32B	uc003gih.1	uc010ida.1	0.169152248638436	Mutual exclusion
9409	PEX16	uc001nbu.2	uc001nbt.2	0.168439783680367	Mutual exclusion
79966	SCD5	uc003hna.2	uc003hnb.3	0.168395838221333	Mutual exclusion
11138	TBC1D8	uc010fiv.2	uc002tau.3	0.168232252314617	Mutual exclusion
10658	CELF1	uc001nfl.2	uc010rhm.1	0.167531575036797	Mutual exclusion
122786	FRMD6	uc001wzd.2	uc001wzg.2	0.167471558673861	Mutual exclusion
114770	PGLYRP2	uc002nbf.3	uc002nbg.3	0.167227798724376	Mutual exclusion
29102	RNASEN	uc003jhg.2	uc003jhh.2	0.167080013192342	Mutual exclusion
4939	OAS2	uc001tui.1	uc001tuj.2	0.166878853028376	Mutual exclusion
66008	TRAK2	uc002uyb.3	uc002uyc.2	0.166381374487573	Mutual exclusion
8767	RIPK2	uc003yee.2	uc003yef.2	0.166368339765443	Mutual exclusion
56829	ZC3HAV1	uc003vun.2	uc003vup.2	0.166200864837606	Mutual exclusion
79908	BTNL8	uc011dhh.1	uc003mmp.2	0.166194316785435	Mutual exclusion
81565	NDEL1	uc002gli.2	uc002glj.2	0.165985838415312	Mutual exclusion
121441	NEDD1	uc001tev.3	uc001tex.2	0.165492271836112	Mutual exclusion
23042	PDXDC1	uc002dda.3	uc002dcz.2	0.165458259692676	Mutual exclusion
6540	SLC6A13	uc010sdl.1	uc001qic.1	0.165328531257448	Mutual exclusion
51538	ZCCHC17	uc001bsp.1	uc009vtu.1	0.16531141018324	Mutual exclusion
9936	CD302	uc002uba.2	uc010zco.1	0.165288266349113	Mutual exclusion
29924	EPN1	uc002qlx.2	uc002qlv.2	0.164415763274057	Mutual exclusion
5087	PBX1	uc001gcs.2	uc001gct.2	0.164371010241996	Mutual exclusion
58478	ENOPH1	uc003hmv.2	uc003hmx.2	0.164144710352927	Mutual exclusion
8291	DYSF	uc010fek.2	uc002sig.3	0.163377842658464	Mutual exclusion
124872	B4GALNT2	uc010wlu.1	uc002ion.2	0.163291864306508	Mutual exclusion
1188	CLCNKB	uc001axx.3	uc001axy.3	0.1626149657031	Mutual exclusion
1462	VCAN	uc003kij.3	uc003kik.3	0.162318153595917	Mutual exclusion
7372	UMPS	uc003ehl.3	uc011bkb.1	0.162213665616151	Mutual exclusion
857	CAV1	uc003vif.1	uc010lkf.1	0.162183853572751	Mutual exclusion
10620	ARID3B	uc002ayd.2	uc002aye.2	0.162055848167846	Mutual exclusion
6540	SLC6A13	uc001qid.1	uc010sdl.1	0.161958552860571	Mutual exclusion
8087	FXR1	uc003fkr.2	uc003fkq.2	0.161945644125347	Mutual exclusion
79876	UBA5	uc003epa.3	uc010htr.2	0.161671831181219	Mutual exclusion
7203	CCT3	uc001fol.1	uc001fon.1	0.161156085467629	Mutual exclusion
23301	EHBP1	uc002sbz.2	uc002scb.2	0.161036134997481	Mutual exclusion
23461	ABCA5	uc002jig.2	uc002jih.2	0.160871642479306	Mutual exclusion
6641	SNTB1	uc010mdg.2	uc003ype.2	0.160642437899378	Mutual exclusion
2539	G6PD	uc004flx.1	uc004fly.1	0.159080594905442	Mutual exclusion
2859	GPR35	uc010fzi.1	uc002vzs.1	0.158633074713011	Mutual exclusion
201158	FAM18B2	uc010cor.2	uc002goq.2	0.158281521871019	Mutual exclusion
27244	SESN1	uc003pst.3	uc003psu.2	0.158274101809729	Mutual exclusion
26010	SPATS2L	uc002uvq.3	uc002uvp.3	0.158193807083163	Mutual exclusion
147700	KLC3	uc002pbf.1	uc002pbg.1	0.157952627203012	Mutual exclusion
63894	VIPAR	uc001xtu.1	uc010tvj.1	0.157283679002362	Mutual exclusion
2242	FES	uc002bpv.2	uc002bpy.2	0.156934886375333	Mutual exclusion
4338	MOCS2	uc011cqf.1	uc003joz.2	0.156926142256763	Mutual exclusion
91179	SCARF2	uc002zsk.1	uc002zsj.1	0.156855825286225	Mutual exclusion
152006	RNF38	uc003zzm.2	uc003zzi.2	0.156532199858844	Mutual exclusion
147657	ZNF480	uc010ydl.1	uc010epn.2	0.156483084695974	Mutual exclusion
10384	BTN3A3	uc003nhz.2	uc011dkn.1	0.156450935315731	Mutual exclusion
90668	LRRC16B	uc001wlk.2	uc001wlj.2	0.156332219959324	Mutual exclusion
114971	PTPMT1	uc001nfs.3	uc001nfv.3	0.155636774490084	Mutual exclusion
11082	ESM1	uc003jpk.2	uc010ivt.2	0.155552931654136	Mutual exclusion
1314	COPA	uc001fvv.3	uc009wti.2	0.155537296173282	Mutual exclusion
8412	BCAR3	uc001dpy.2	uc001dpx.3	0.155531965204418	Mutual exclusion
85363	TRIM5	uc001mbm.1	uc001mbo.2	0.155388890751186	Mutual exclusion
8837	CFLAR	uc002uxd.3	uc002uwz.2	0.154945284863469	Mutual exclusion
317649	EIF4E3	uc003dov.3	uc011bgc.1	0.154748645201242	Mutual exclusion
283232	TMEM80	uc001lqs.2	uc001lqr.2	0.154704368871195	Mutual exclusion
27125	AFF4	uc003kyd.2	uc003kyf.3	0.154578615955746	Mutual exclusion
6314	ATXN7	uc010hnv.2	uc003dlw.3	0.154295507536782	Mutual exclusion
10062	NR1H3	uc009ylm.2	uc001nek.2	0.154084532819055	Mutual exclusion
9444	QKI	uc003qui.2	uc003quj.2	0.154053098195089	Mutual exclusion
57337	SENP7	uc003dut.2	uc003dus.2	0.153682221044306	Mutual exclusion
57139	RGL3	uc002mrp.2	uc002mro.2	0.153624508928981	Mutual exclusion
5295	PIK3R1	uc003jva.2	uc003jvd.2	0.153558040579084	Mutual exclusion
55343	SLC35C1	uc001nbp.2	uc010rgm.1	0.153542254916551	Mutual exclusion
9444	QKI	uc003qug.2	uc003qui.2	0.153524082187288	Mutual exclusion
6546	SLC8A1	uc002rsd.3	uc002rrz.2	0.153457915046214	Mutual exclusion
9557	CHD1L	uc001epm.3	uc001epo.3	0.15307488991947	Mutual exclusion
60592	SCOC	uc011che.1	uc003iif.2	0.152911025346284	Mutual exclusion
23154	NCDN	uc001bzb.2	uc001bzc.2	0.152618830063804	Mutual exclusion
55784	MCTP2	uc002btl.2	uc002btk.3	0.152405215477101	Mutual exclusion
